"BarcodeID","Region","Reach","RiverMile","Bank","Date","Collector","Weather","WindSpeed","Habitat","Sunset","TimeBegin","TimeElapsed","Battery","Bats","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","NotesField","NotesLab"
"L03663","GrandCanyon","CRGrandCanyon",144.78,"RB","05/25/2015","AlbrechtC","NoRain",0,"Rock","19:35","19:32",1.03,,0,0,0,,"EvansM",,0.98,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03664","GrandCanyon","CRGrandCanyon",165.14,"RB","05/26/2015","AlbrechtC","NoRain",0,"Rock","19:36","19:47",1.18,,0,0,0,,"DaubertM",,0.48,0,,,,"no internal label. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03665","GrandCanyon","CRGrandCanyon",213.25,"RB","05/28/2015","AlbrechtC","NoRain",0,"Sand","19:37","19:26",1.35,,0,0,0,,"IngramA",,0.33,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03666","GrandCanyon","CRGrandCanyon",11.28,"RB","05/10/2015","HowlandW","NoRain",0,"Vegetation","19:24","19:29",1.03,,0,0,0,,"MetcalfeA",,0.17,0,,,,"Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03667","GrandCanyon","CRGrandCanyon",20.70,"RB","05/11/2015","HowlandW","NoRain",1,"Sand","19:24","19:49",1.03,,0,0,0,,"DaubertM",,1.42,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03668","GrandCanyon","CRGrandCanyon",41.23,"RB","05/12/2015","HowlandW","NoRain",1,"Sand","19:25","20:10",0.92,,0,0,0,,"DaubertM",,1.08,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03669","GrandCanyon","CRGrandCanyon",50.13,"RB","05/13/2015","HowlandW","NoRain",1,"Vegetation","19:26","19:31",1.08,,0,0,0,,"MetcalfeA",,1.85,0,,,,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03670","GrandCanyon","CRGrandCanyon",62.94,"RB","05/14/2015","HowlandW","NoRain",0,"Sand","19:27","19:30",1,,0,1,0,,"MetcalfeA",,0.1,0,,,,"no temp or close time rec. Assumed 1 hr and flagged strange (2018-05-30 TK). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03671","GrandCanyon","CRGrandCanyon",81.76,"LB","05/15/2015","HowlandW","NoRain",0,"Sand","19:28","19:45",1.05,,0,0,0,,"MetcalfeA",,0.03,0,,,,"No bugs, sample tossed, bottle recycled. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03672","GrandCanyon","CRGrandCanyon",92.08,"RB","05/16/2015","HowlandW","NoRain",1,"Sand","19:28","19:48",1,,0,1,0,,"DaubertM",,,0,,,,"No close time noted. Assumed 1 hr and flagged strange (2018-05-30 TK), No bugs, sample tossed, bottle recycled. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03673","GrandCanyon","CRGrandCanyon",109.02,"RB","05/17/2015","HowlandW","NoRain",0,"Sand","19:29","19:47",1.02,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03674","GrandCanyon","CRGrandCanyon",133.72,"LB","05/18/2015","HowlandW","Rain",1,"Rock","19:30","19:57",1.05,,0,0,0,,"MetcalfeA",,0.27,0,,,,
"L03675","GrandCanyon","CRGrandCanyon",167.04,"LB","05/20/2015","HowlandW","NoRain",0,"Sand","19:32","20:00",1.22,,0,0,0,,"KortenhoevenE",,2.28,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03676","GrandCanyon","CRGrandCanyon",250.10,"RB","05/13/2015","GCMRC","NoRain",1,"Vegetation","19:26","20:00",1.25,,0,0,0,,"GarciaPenaD",,,0,,,,"no processing time recorded. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03677","GrandCanyon","CRGrandCanyon",270.10,"RB","05/14/2015","GCMRC","NoRain",2,"Vegetation","19:27","19:50",1,,0,0,0,,"EvansM",,0.12,0,,,,"Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03678","GrandCanyon","CRGrandCanyon",98.66,"RB","06/15/2015","GCMRC","NoRain",1,"Sand","19:47","20:30",1,,0,1,1,,,,,0,,,"Long sample, then knocked into river. ","Flagged delete owing to note about sample knocked into river (2018-05-30 TK). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03679","GrandCanyon","CRGrandCanyon",119.07,"RB","06/16/2015","GCMRC","NoRain",1,"Sand","19:47","19:56",1.2,,0,0,0,,"IngramA",,0.1,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03680","GrandCanyon","CRGrandCanyon",132.50,"RB","06/17/2015","GCMRC","NoRain",1,"Sand","19:48","20:01",1.15,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03681","GrandCanyon","CRGrandCanyon",166.98,"LB","06/19/2015","GCMRC","NoRain",1,"Rock","19:48","20:16",1,,0,1,0,,"IngramA",,0.5,0,,,,"No close time noted. Assumed 1 hr and flagged strange (2018-05-30 TK). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03682","UpperBasin","SJSandIsland",-0.50,"RB","07/25/2015","GCY","NoRain",0,"Vegetation","19:39","19:46",1,,0,1,0,,"KortenhoevenE","05/09/2017",4.37,0,,"MetcalfeA",,"No close time noted. Assumed 1 hr and flagged strange (2018-05-30 TK). Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03683","UpperBasin","SJSandIsland",8.00,"LB","07/26/2015","GCY","NoRain",0,"Vegetation","19:38","19:36",1.03,,0,0,0,,"KortenhoevenE",,4.18,0,,,,"Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03684","UpperBasin","SJSandIsland",19.00,"LB","07/27/2015","GCY","NoRain",0,"Sand","19:38","20:35",1.02,,0,0,0,,"KortenhoevenE",,3.47,0,,,,"SUB-SAMPLE. CATON TRAY. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03685","GrandCanyon","CRGrandCanyon",165.32,"LB","05/10/2015","GCMRC","NoRain",0,"Sand","19:24","20:10",1,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03686","GrandCanyon","CRGrandCanyon",151.10,"LB","05/09/2015","GCMRC","NoRain",2,"Vegetation","19:23","20:00",1,,0,0,0,,"GarciaPenaD",,,0,,,,"no processing time recorded. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03687","GrandCanyon","CRGrandCanyon",225.80,"LB","05/28/2015","GCY","NoRain",0,"Sand","19:37","19:30",1,,0,0,0,,"MetcalfeA",,0.37,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03688","GrandCanyon","CRLeesFerry",-9.00,"RB","05/18/2015","GCY","NoRain",1,"Vegetation","19:30","19:58",1.03,,0,0,0,,"MetcalfeA",,0.1,0,,,"rainy during the afternoon. Cloudy most of the evening until light trap set up. Sky cleared ~1800","Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03689","UpperBasin","SJSandIsland",0.00,"RB","05/08/2015","GCY","NoRain",1,,"19:22","19:43",1,,0,1,0,,"DaubertM",,,0,,,,"no processing time recorded. Weather originally recorded as 'Cloudy' (2018-09-27 JDM). Habitat type missing on datasheet (2018-10-03 CS)."
"L03690","GrandCanyon","CRGrandCanyon",246.30,"LB","05/30/2015","GCY","NoRain",0,"Sand","19:39","20:00",1,,0,0,0,,"GarciaPenaD",,,0,,,,"no processing time recorded. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03691","GrandCanyon","CRGrandCanyon",225.90,"LB","04/30/2015","GCY","NoRain",0,"Vegetation","19:15","19:30",1,,0,0,0,,"KortenhoevenE",,2.2,0,,,,"Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03692","GrandCanyon","CRGrandCanyon",269.90,"RB","05/03/2015","GCY","NoRain",1,"Sand","19:18","20:01",1,,0,0,0,,"KortenhoevenE",,0.67,0,,,,"No inner label. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03693","GrandCanyon","CRGrandCanyon",244.60,"RB","05/02/2015","GCY","NoRain",1,"Sand","19:17","19:30",0.5,,0,1,1,,"DaubertM",,,0,,,,"no processing time recorded. No inner label. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03694","GrandCanyon","CRGrandCanyon",230.60,"LB","05/01/2015","GCY","NoRain",0,"Rock","19:16","19:30",1,,0,0,0,,"DaubertM",,1.2,0,,,,"no processing time recorded. No inner label. 72 minutes to ID the caddis flies MD. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03695","UpperBasin","SJSandIsland",-0.50,"RB","04/30/2015","GCY","NoRain",1,"Sand","19:15","19:20",1,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03696","UpperBasin","SJSandIsland",70.10,"RB","05/07/2015","GCY","NoRain",2,"Sand","19:21","19:35",0.88,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03697","UpperBasin","SJSandIsland",66.25,"RB","05/06/2015","GCY","NoRain",2,"Vegetation","19:20","19:55",1,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded. No inner label. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03698","UpperBasin","SJSandIsland",21.00,"RB","06/07/2015","GCY","NoRain",0,"Vegetation","19:44","20:45",0.95,,0,1,0,,"DaubertM",,,0,,,,"no processing time recorded. ANOTHER L03698 SAMPLE FROM SJ PROCESSED BY EK 2/13/17 (THAT DATA NOT ENTERED). Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03699","UpperBasin","SJSandIsland",6.50,"LB","06/06/2015","GCY","NoRain",1,"Vegetation","19:43","20:30",1,,0,0,0,,"KortenhoevenE","06/15/2017",0.27,0,,"GiardinaM","Torrential rain all night 6/5-6/6. Followed by heavy wind. Tonight is the second data collection at mile 6.5. Heavy rain caused us to enjoy a layover at cottonwood.   ","No inner label. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03700","UpperBasin","SJSandIsland",35.10,"RB","05/04/2015","GCY","NoRain",1,,"19:18","20:09",1,,0,1,0,,"DaubertM",,,0,,,,"no processing time recorded. Weather originally recorded as 'Clear' (2018-09-27 JDM). Habitat type missing on datasheet (2018-10-03 CS)."
"L03701","UpperBasin","SJSandIsland",15.00,"RB","05/02/2015","GCY","NoRain",1,"Sand","19:17","19:15",1,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded. No inner label. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03702","UpperBasin","SJSandIsland",5.90,"RB","05/01/2015","GCY","NoRain",0,,"19:16","19:48",1,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded. Weather originally recorded as 'Cloudy' (2018-09-27 JDM). Habitat type missing on datasheet (2018-10-03 CS)."
"L03703","GrandCanyon","CRGrandCanyon",47.63,"RB","04/26/2015","PrivateBoater","NoRain",1,"Sand","19:12","19:26",1.03,,0,0,0,,"DaubertM",,0.07,0,,,"5th night on batteries","Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03704","GrandCanyon","CRGrandCanyon",8.08,"RB","04/23/2015","PrivateBoater","NoRain",1,"Sand","19:09","19:25",0.92,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03705","GrandCanyon","CRGrandCanyon",17.18,"RB","04/24/2015","PrivateBoater","NoRain",1,"Sand","19:10","19:10",1.03,,0,0,0,,"DaubertM",,,0,,,"House Rock Camp","no processing time recorded. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03706","GrandCanyon","CRLeesFerry",-0.02,"RB","04/22/2015","PrivateBoater","NoRain",0,"Vegetation","19:08","20:20",1,,0,0,0,,"DaubertM",,1.62,0,,,,"only date indicated on inner label. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03707","GrandCanyon","CRGrandCanyon",165.17,"RB","05/08/2015","PrivateBoater","Rain",0,,"19:22","19:13",0.78,,0,0,0,,"KortenhoevenE",,0.08,0,,,"""It was raining quite heavily. I finally gave up and closed it down early. There was nothing large enough to see with the naked eye and I figured the last quarter of an hour would be no different""","JC - No habitat noted."
"L03708","GrandCanyon","CRGrandCanyon",132.18,"RB","05/06/2015","PrivateBoater","NoRain",1,"Vegetation","19:20","19:37",0.98,,0,0,0,,"KortenhoevenE",,0.2,0,,,"5th night on batteries.","Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03709","GrandCanyon","CRGrandCanyon",81.74,"LB","05/02/2015","PrivateBoater","NoRain",0,,"19:17","19:35",1.78,,0,1,1,,"DaubertM",,,0,,,"""Mea Culpa, It's like this. I set it up at 19:35 and at about 20:15 someone shouted, ""hey Simon, what about the bug trap?"". I'd forgotten to switch the light on. So, the trap was primed at 19:35, but at 20:22 when the light went on there was not a bug in sight. Sorry - SD","no processing time recorded. Caddis keyed out by MD October 2016 12 minutes. Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM).
JC - No habitat noted."
"L03710","GrandCanyon","CRGrandCanyon",71.61,"LB","05/01/2015","PrivateBoater","NoRain",1,"Sand","19:16","19:00",1,,0,0,0,,"DaubertM",,0.23,0,,,"5th night on batteries.","Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03711","GrandCanyon","CRGrandCanyon",188.42,"RB","05/10/2015","PrivateBoater","NoRain",0,"Sand","19:24","19:41",0.98,,0,0,0,,"MetcalfeA",,0.57,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03713","GrandCanyon","CRGrandCanyon",209.10,"LB","05/11/2015","PrivateBoater","NoRain",1,,"19:24","19:45",1.1,,0,0,0,,"MetcalfeA",,0.47,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). 
JC - No habitat noted."
"L03714","GrandCanyon","CRGrandCanyon",109.01,"RB","05/04/2015","PrivateBoater","NoRain",0,"Rock","19:18","19:16",1.03,,0,0,0,,"MetcalfeA",,0.33,0,,,,"diptera not preserved. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03715","GrandCanyon","CRGrandCanyon",65.12,"RB","04/29/2015","PrivateBoater","NoRain",0,"Sand","19:14","19:41",0.98,,0,0,0,,"KortenhoevenE",,0.9,0,,,"Carbon","Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03716","GrandCanyon","CRGrandCanyon",65.12,"RB","04/28/2015","PrivateBoater","NoRain",1,"Sand","19:13","19:26",1.03,,0,0,0,,"MetcalfeA",,0.98,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03717","GrandCanyon","CRGrandCanyon",61.56,"RB","04/27/2015","PrivateBoater","NoRain",1,,"19:12","19:34",1.02,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded, No habitat recorded. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03718","GrandCanyon","CRGrandCanyon",31.89,"RB","04/25/2015","PrivateBoater","NoRain",1,,"19:11","19:38",0.85,,0,0,0,,"DaubertM",,0.07,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). 
JC - No habitat noted."
"L03719","GrandCanyon","CRGrandCanyon",109.01,"RB","05/05/2015","PrivateBoater","NoRain",0,"Rock","19:19","19:33",1,,0,0,0,,"DaubertM",,0.12,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03720","GrandCanyon","LittleCR",1.90,"RB","04/14/2015","MetcalfeA","NoRain",2,"Sand","19:01","19:15",1,,0,0,0,,,,,0,,,"Boulders Camp.","River mile is actually km up tributary from confluence. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03721","GrandCanyon","LittleCR",9.00,"LB","04/15/2015","QuigleyT","NoRain",1,"Sand","19:02","19:40",1,,0,0,0,,,,,0,,,"Coyote Camp.","River mile is actually km up tributary from confluence. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03722","GrandCanyon","LittleCR",16.20,"LB","04/14/2015","KortenhoevenE","NoRain",2,"Sand","19:01","19:45",1.02,,0,0,0,,,,,0,,,"Chute Camp.","River mile is actually km up tributary from confluence. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03723","GrandCanyon","LittleCR",10.40,"RB","04/15/2015","KortenhoevenE","NoRain",2,"Rock","19:02","19:40",1,,0,0,0,,,,,0,,,"Salt Camp. ""Wind all over, gusty. ""","River mile is actually km up tributary from confluence. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03725","GrandCanyon","CRGrandCanyon",8.10,"LB","04/12/2015","PrivateBoater","NoRain",0,"Sand","19:00","19:13",1.03,,0,0,0,,"GarciaPenaD",,,0,,,"I brought a kestrel 3000. RH30.4% Temp. 30.4. Wind 1.3 mph to calm. Downstream (s)","no processing time recorded. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03726","UpperBasin","SJSandIsland",5.40,"RB","06/25/2015","GCY","NoRain",0,"Sand","19:49","19:55",1,,0,0,0,,"KortenhoevenE","06/12/2017",0.02,0,,"GiardinaM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03727","GrandCanyon","CRGrandCanyon",273.70,"LB","05/31/2015","GCY","NoRain",0,"Sand","19:39","20:00",1,,0,0,0,,"MetcalfeA",,1.32,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03728","UpperBasin","SJSandIsland",9.00,"RB","05/10/2015","GCY","NoRain",0,"Vegetation","19:24","19:28",1,,0,0,0,,"DaubertM",,,0,,,,"no processing time. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03729","UpperBasin","SJSandIsland",35.30,"RB","04/24/2015","GCY","NoRain",1,"Sand","19:10","19:15",1,,0,0,0,,"KortenhoevenE",,0.3,0,,,"Mexican Hat- Got thermometer on exchange. ","Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03730","UpperBasin","SJSandIsland",22.45,"RB","04/23/2015","GCY","NoRain",1,"Rock","19:09","18:51",0.98,,0,0,0,,"KortenhoevenE","06/15/2017",0.18,0,,"GiardinaM",,"no thermometer. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03731","UpperBasin","SJSandIsland",13.15,"RB","04/22/2015","GCY","NoRain",0,"Rock","19:08","18:39",1.02,,0,0,0,,"KortenhoevenE","02/14/2017",0.3,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03732","UpperBasin","SJSandIsland",7.80,"RB","04/21/2015","GCY","NoRain",0,"Sand","19:07","18:50",1.08,,0,0,0,,"KortenhoevenE","03/31/2017",0.45,0,,"GiardinaM","sphynx moth couldn't get in the pan- saved its life ","no thermometer. **Dec8 ANM changed H.oslari to H. spp (is probably H. cockerelli). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03733","UpperBasin","SJSandIsland",0.00,"RB","04/20/2015","GCY","NoRain",0,"Rock","19:07","19:47",1,,0,0,0,,"KortenhoevenE","02/14/2017",0.18,0,,,,"no thermometer. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03734","UpperBasin","SJSandIsland",8.50,"RB","04/16/2015","GCY","NoRain",1,,"19:03","19:15",1.05,,0,0,0,,"DaubertM",,0.02,0,,,,"No bugs, sample tossed, bottle recycled. Weather originally recorded as 'Clear' (2018-09-27 JDM). Habitat type missing from datasheet (2018-10-03 CS)."
"L03735","UpperBasin","SJSandIsland",6.00,"RB","04/15/2015","GCY","NoRain",1,"Vegetation","19:02","19:08",1.03,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded. No inner label. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03736","UpperBasin","SJSandIsland",1.00,"RB","04/14/2015","GCY","NoRain",1,"Sand","19:01","18:39",1.05,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03737","GrandCanyon","CRLeesFerry",-9.00,"RB","05/19/2015","GCY","NoRain",1,"Vegetation","19:31","19:23",1.03,,0,0,0,,"MetcalfeA",,0.18,0,,,,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L03738","UpperBasin","SJSandIsland",20.75,"LB","04/17/2015","GCY","Rain",0,"Vegetation","19:04","19:12",1.13,,0,0,0,,"DaubertM",,,0,,,,"sample tossed, nothing referenced/saved. No processing time recorded. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM)."
"L03739","UpperBasin","SJSandIsland",49.90,"RB","04/19/2015","GCY","NoRain",1,"Sand","19:06","19:20",1.23,,0,0,0,,"DaubertM",,0.07,0,,,,"No inner label. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L03740","GrandCanyon","CRLeesFerry",-9.00,"RB","05/21/2015","GCY","NoRain",1,"Vegetation","19:32","20:05",1,,0,1,0,,"DaubertM",,0.08,0,,,,"No close time noted. Assumed 1 hr and flagged strange (2018-05-30 TK), no internal label. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03741","GrandCanyon","CRGrandCanyon",235.00,"LB","06/05/2015","GCY","NoRain",2,"Rock","19:42","19:38",1,,0,0,0,,"GarciaPenaD",,0.17,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03742","UpperBasin","SJSandIsland",66.70,"RB","04/20/2015","GCY","NoRain",1,"Sand","19:07","19:21",1.03,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03743","UpperBasin","SJSandIsland",35.00,"RB","04/18/2015","GCY","NoRain",2,"Sand","19:05","19:13",1,,0,0,0,,"DaubertM",,,0,,,,"no processing time recorded. No inner label. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L03744","GrandCanyon","CRLeesFerry",-3.50,"RB","04/03/2015","TownsendJ","NoRain",0,"Vegetation","18:52","19:36",1.03,"Night2AA",0,0,0,,"DaubertM",,0.07,0,,,"wind <10mph @ 2038","Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03745","GrandCanyon","CRGrandCanyon",5.93,"RB","04/04/2015","TownsendJ","NoRain",0,"Vegetation","18:53","19:36",1.13,,0,0,0,,"EvansM",,0.17,0,,,,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03746","GrandCanyon","CRGrandCanyon",5.93,"RB","04/05/2015","TownsendJ","NoRain",1,"Vegetation","18:54","19:17",1.22,,0,0,0,,"DaubertM",,0.32,0,,,,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03747","GrandCanyon","CRGrandCanyon",19.43,"LB","04/07/2015","TownsendJ","NoRain",1,"Vegetation","18:56","19:20",1.12,,0,0,0,,"KortenhoevenE",,0.37,0,,,,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L03748","GrandCanyon","CRGrandCanyon",39.30,"RB","04/08/2015","TownsendJ","NoRain",1,"Sand","18:56","19:10",1.17,,0,0,0,,"KortenhoevenE",,0.17,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
